file	line	method	route
backend/src/modules/pharmacy/pharmacy.controllers.ts	189	GET	/patient/pharmacy
backend/src/modules/pharmacy/pharmacy.controllers.ts	197	POST	/patient/pharmacy
backend/src/modules/pharmacy/pharmacy.controllers.ts	198	GET	/patient/pharmacy
backend/src/modules/pharmacy/pharmacy.controllers.ts	199	GET	/patient/pharmacy/dashboard
backend/src/modules/pharmacy/pharmacy.controllers.ts	200	POST	/patient/pharmacy/:id/mark
backend/src/modules/pharmacy/pharmacy.controllers.ts	201	POST	/patient/pharmacy/:id/approve
backend/src/modules/pharmacy/pharmacy.controllers.ts	202	POST	/patient/pharmacy/:id/reject
backend/src/modules/pharmacy/pharmacy.controllers.ts	203	POST	/patient/pharmacy/:id/resolve
backend/src/modules/pharmacy/pharmacy.controllers.ts	211	GET	/patient/pharmacy/lookup
backend/src/modules/pharmacy/pharmacy.controllers.ts	220	POST	/patient/pharmacy/voice-to-order
backend/src/modules/pharmacy/pharmacy.controllers.ts	227	POST	/patient/pharmacy/prescription-ocr
backend/src/modules/pharmacy_ops/pharmacy_ops.controller.ts	14	GET	/pharmacy/orders/incoming
backend/src/modules/pharmacy_ops/pharmacy_ops.controller.ts	15	GET	/pharmacy/orders/preparing
backend/src/modules/pharmacy_ops/pharmacy_ops.controller.ts	16	GET	/pharmacy/orders/ready
backend/src/modules/pharmacy_ops/pharmacy_ops.controller.ts	17	GET	/pharmacy/orders/completed
backend/src/modules/pharmacy_ops/pharmacy_ops.controller.ts	18	GET	/pharmacy/orders/basket-review
backend/src/modules/pharmacy_ops/pharmacy_ops.controller.ts	19	GET	/pharmacy/orders/awaiting-approval
backend/src/modules/pharmacy_ops/pharmacy_ops.controller.ts	22	POST	/pharmacy/orders/:id/accept
backend/src/modules/pharmacy_ops/pharmacy_ops.controller.ts	23	POST	/pharmacy/orders/:id/reject
backend/src/modules/pharmacy_ops/pharmacy_ops.controller.ts	24	POST	/pharmacy/orders/:id/preparing
backend/src/modules/pharmacy_ops/pharmacy_ops.controller.ts	25	POST	/pharmacy/orders/:id/ready
backend/src/modules/pharmacy_ops/pharmacy_ops.controller.ts	26	POST	/pharmacy/orders/:id/partial
backend/src/modules/pharmacy_ops/pharmacy_ops.controller.ts	29	GET	/pharmacy/inventory
backend/src/modules/pharmacy_ops/pharmacy_ops.controller.ts	30	POST	/pharmacy/inventory/stock
backend/src/modules/pharmacy_ops/pharmacy_ops.controller.ts	31	POST	/pharmacy/inventory/add
backend/src/modules/pharmacy_ops/pharmacy_ops.controller.ts	34	GET	/pharmacy/orders/:id
backend/src/modules/pharmacy_ops/pharmacy_ops.controller.ts	35	POST	/pharmacy/orders/:id/items/:idx/unavailable
backend/src/modules/pharmacy_ops/pharmacy_ops.controller.ts	36	POST	/pharmacy/orders/:id/items/:idx/restore
backend/src/modules/pharmacy_ops/pharmacy_ops.controller.ts	37	POST	/pharmacy/orders/:id/items/:idx/qty
backend/src/modules/pharmacy_ops/pharmacy_ops.controller.ts	38	POST	/pharmacy/orders/:id/items/:idx/substitute
backend/src/modules/pharmacy_ops/pharmacy_ops.controller.ts	41	POST	/pharmacy/orders/:id/submit-basket
backend/src/modules/pharmacy_ops/pharmacy_ops.controller.ts	44	POST	/pharmacy/orders/:id/insurance
backend/src/modules/pharmacy_ops/pharmacy_ops.controller.ts	55	GET	/pharmacy/medicines/barcode/:barcode
backend/src/modules/prescriptions/prescriptions.controller.ts	11	POST	/prescriptions/create
backend/src/modules/prescriptions/prescriptions.controller.ts	17	POST	/prescriptions/upload
backend/src/modules/prescriptions/prescriptions.controller.ts	22	POST	/prescriptions/manual-entry
backend/src/modules/prescriptions/prescriptions.controller.ts	28	POST	/prescriptions/:id/send
backend/src/modules/prescriptions/prescriptions.controller.ts	34	POST	/prescriptions/:id/transition
backend/src/modules/prescriptions/prescriptions.controller.ts	39	POST	/prescriptions/:id/substitute
backend/src/modules/prescriptions/prescriptions.controller.ts	45	GET	/prescriptions/mine
backend/src/modules/prescriptions/prescriptions.controller.ts	50	GET	/prescriptions/doctor/mine
backend/src/modules/prescriptions/prescriptions.controller.ts	56	GET	/prescriptions/pharmacy/queue
backend/src/modules/prescriptions/prescriptions.controller.ts	62	GET	/prescriptions/:id
backend/src/modules/provider-jobs/provider-jobs.module.ts	275	GET	/provider/jobs/queue
backend/src/modules/provider-jobs/provider-jobs.module.ts	276	GET	/provider/jobs/my-capabilities
backend/src/modules/provider-jobs/provider-jobs.module.ts	280	POST	/provider/jobs/:type/:id/accept
backend/src/modules/provider-jobs/provider-jobs.module.ts	281	POST	/provider/jobs/:type/:id/reject
backend/src/modules/provider-jobs/provider-jobs.module.ts	282	POST	/provider/jobs/:type/:id/start
backend/src/modules/provider-jobs/provider-jobs.module.ts	283	POST	/provider/jobs/:type/:id/complete
backend/src/modules/provider-jobs/provider-jobs.module.ts	284	POST	/provider/jobs/:type/:id/insurance
backend/src/modules/provider-onboarding/provider-onboarding.module.ts	215	POST	/provider-onboarding/start
backend/src/modules/provider-onboarding/provider-onboarding.module.ts	218	POST	/provider-onboarding/step2
backend/src/modules/provider-onboarding/provider-onboarding.module.ts	221	POST	/provider-onboarding/step3
backend/src/modules/provider-onboarding/provider-onboarding.module.ts	224	POST	/provider-onboarding/submit
backend/src/modules/provider-onboarding/provider-onboarding.module.ts	227	GET	/provider-onboarding/progress
backend/src/modules/provider-onboarding/provider-onboarding.module.ts	235	GET	/provider-onboarding/providers
backend/src/modules/provider-ops/provider-ops.module.ts	55	GET	/provider/ops/availability
backend/src/modules/provider-ops/provider-ops.module.ts	56	POST	/provider/ops/availability
backend/src/modules/provider-ops/provider-ops.module.ts	57	POST	/provider/ops/availability/toggle-instant
backend/src/modules/provider/leave-requests.controller.ts	6	GET	/provider/leave-requests
backend/src/modules/provider/leave-requests.controller.ts	12	POST	/provider/leave-requests/action
backend/src/modules/provider/provider.controllers.ts	26	POST	/provider/auth/register
backend/src/modules/provider/provider.controllers.ts	28	POST	/provider/auth/login
backend/src/modules/provider/provider.controllers.ts	30	POST	/provider/auth/refresh
backend/src/modules/provider/provider.controllers.ts	32	POST	/provider/auth/logout
backend/src/modules/provider/provider.controllers.ts	34	POST	/provider/auth/send-otp
backend/src/modules/provider/provider.controllers.ts	39	POST	/provider/auth/verify-email
backend/src/modules/provider/provider.controllers.ts	41	POST	/provider/auth/forgot-password
backend/src/modules/provider/provider.controllers.ts	43	POST	/provider/auth/reset-password
backend/src/modules/provider/provider.controllers.ts	45	GET	/provider/auth/me
backend/src/modules/provider/provider.controllers.ts	55	GET	/provider/auth/profile
backend/src/modules/provider/provider.controllers.ts	56	PATCH	/provider/auth/profile
backend/src/modules/provider/provider.controllers.ts	57	POST	/provider/auth/profile/phones
backend/src/modules/provider/provider.controllers.ts	58	DELETE	/provider/auth/profile/phones/:phone_id
backend/src/modules/provider/provider.controllers.ts	60	POST	/provider/auth/kyc/documents
backend/src/modules/provider/provider.controllers.ts	61	GET	/provider/auth/kyc/documents
backend/src/modules/provider/provider.controllers.ts	63	GET	/provider/auth/directory
backend/src/modules/provider/provider.controllers.ts	65	POST	/provider/auth/bank-account
backend/src/modules/provider/provider.controllers.ts	66	GET	/provider/auth/bank-account
backend/src/modules/provider/provider.controllers.ts	67	GET	/provider/auth/banks
backend/src/modules/provider/provider.controllers.ts	69	POST	/provider/auth/profile/image/upload
backend/src/modules/provider/provider.controllers.ts	80	GET	/provider/auth/profile/image/status
backend/src/modules/provider/provider.controllers.ts	85	POST	/provider/auth/onboarding/submit
backend/src/modules/provider/provider.controllers.ts	87	POST	/provider/auth/settings/delta
backend/src/modules/provider/provider.controllers.ts	96	GET	/provider/auth
backend/src/modules/provider/provider.controllers.ts	97	POST	/provider/auth/invite
backend/src/modules/provider/provider.controllers.ts	98	POST	/provider/auth/accept-invite
backend/src/modules/provider/provider.controllers.ts	99	PATCH	/provider/auth/:id
backend/src/modules/provider/provider.controllers.ts	100	POST	/provider/auth/:id/disable
backend/src/modules/provider/provider.controllers.ts	101	POST	/provider/auth/:id/enable
backend/src/modules/provider/provider.controllers.ts	102	DELETE	/provider/auth/:id
backend/src/modules/provider/provider.controllers.ts	111	GET	/provider/auth
backend/src/modules/provider/provider.controllers.ts	112	GET	/provider/auth/:id
backend/src/modules/provider/provider.controllers.ts	113	POST	/provider/auth/:id/approve
backend/src/modules/provider/provider.controllers.ts	114	POST	/provider/auth/:id/reject
backend/src/modules/provider/provider.controllers.ts	116	POST	/provider/auth/:id/reprocess-image
backend/src/modules/provider/provider.controllers.ts	121	POST	/provider/auth/:id/replace-image
backend/src/modules/provider/provider.controllers.ts	126	POST	/provider/auth/:id/retry-image-jobs
backend/src/modules/provider/provider.controllers.ts	131	GET	/provider/auth/:id/image-logs
backend/src/modules/provider/provider.controllers.ts	135	POST	/provider/auth/:id/request-changes
backend/src/modules/provider/provider.controllers.ts	136	POST	/provider/auth/:id/suspend
backend/src/modules/provider/provider.controllers.ts	152	GET	/provider/auth
backend/src/modules/provider/provider.controllers.ts	153	GET	/provider/auth/:id
backend/src/modules/provider/provider.controllers.ts	154	POST	/provider/auth/:id/accept
backend/src/modules/provider/provider.controllers.ts	155	POST	/provider/auth/:id/reject
backend/src/modules/provider/provider.controllers.ts	156	POST	/provider/auth/:id/start
backend/src/modules/provider/provider.controllers.ts	157	POST	/provider/auth/:id/complete
backend/src/modules/provider/provider.controllers.ts	158	POST	/provider/auth/:id/cancel
backend/src/modules/provider/provider.controllers.ts	159	POST	/provider/auth/:id/assign-staff
backend/src/modules/provider/provider.controllers.ts	161	GET	/provider/auth/:id/orders
backend/src/modules/provider/provider.controllers.ts	171	POST	/provider/auth/:id/end
backend/src/modules/provider/provider.controllers.ts	221	POST	/provider/auth/:id/insurance-copay
backend/src/modules/provider/provider.controllers.ts	232	POST	/provider/auth/:id/sick-leave
backend/src/modules/provider/provider.controllers.ts	238	POST	/provider/auth/:id/medical-report
backend/src/modules/provider/provider.controllers.ts	248	POST	/provider/auth/withdraw
backend/src/modules/provider/provider.controllers.ts	264	GET	/provider/auth
backend/src/modules/provider/provider.controllers.ts	265	POST	/provider/auth/:id/read
backend/src/modules/provider/provider.controllers.ts	266	POST	/provider/auth/read-all
backend/src/modules/provider/provider.controllers.ts	272	GET	/provider/auth
backend/src/modules/provider/provider.controllers.ts	281	GET	/provider/auth/me
backend/src/modules/provider/provider.controllers.ts	282	GET	/provider/auth/dashboard/stats
backend/src/modules/provider/provider.controllers.ts	283	GET	/provider/auth/dashboard/recent
backend/src/modules/provider/provider.controllers.ts	286	GET	/provider/auth/availability
backend/src/modules/provider/provider.controllers.ts	287	POST	/provider/auth/availability
backend/src/modules/provider/provider.controllers.ts	288	POST	/provider/auth/seed
backend/src/modules/provider/provider.controllers.ts	289	POST	/provider/auth/seed/reset
backend/src/modules/provider/provider.controllers.ts	301	GET	/provider/auth/pharmacy
backend/src/modules/provider/provider.controllers.ts	302	POST	/provider/auth/pharmacy
backend/src/modules/provider/provider.controllers.ts	303	DELETE	/provider/auth/pharmacy/:id
backend/src/modules/provider/provider.controllers.ts	305	GET	/provider/auth/lab
backend/src/modules/provider/provider.controllers.ts	306	POST	/provider/auth/lab
backend/src/modules/provider/provider.controllers.ts	307	DELETE	/provider/auth/lab/:id
backend/src/modules/provider/provider.controllers.ts	309	GET	/provider/auth/radiology
backend/src/modules/provider/provider.controllers.ts	310	POST	/provider/auth/radiology
backend/src/modules/provider/provider.controllers.ts	311	DELETE	/provider/auth/radiology/:id
backend/src/modules/provider/provider.controllers.ts	313	GET	/provider/auth/doctor-sessions
backend/src/modules/provider/provider.controllers.ts	314	POST	/provider/auth/doctor-sessions
backend/src/modules/provider/provider.controllers.ts	315	DELETE	/provider/auth/doctor-sessions/:id
backend/src/modules/provider/provider.controllers.ts	317	GET	/provider/auth/home-care
backend/src/modules/provider/provider.controllers.ts	318	POST	/provider/auth/home-care
backend/src/modules/provider/provider.controllers.ts	319	DELETE	/provider/auth/home-care/:id
backend/src/modules/provider/provider.controllers.ts	325	GET	/provider/auth
backend/src/modules/provider/provider.controllers.ts	326	POST	/provider/auth
backend/src/modules/provider/provider.controllers.ts	327	DELETE	/provider/auth/:id
backend/src/modules/provider/provider.controllers.ts	333	GET	/provider/auth
backend/src/modules/provider/provider.controllers.ts	334	POST	/provider/auth
backend/src/modules/provider/provider.controllers.ts	335	DELETE	/provider/auth/:id
backend/src/modules/provider/provider.controllers.ts	341	GET	/provider/auth
backend/src/modules/provider/provider.controllers.ts	342	POST	/provider/auth/recompute
backend/src/modules/provider/provider.controllers.ts	353	GET	/provider/auth/preview/:requestId
backend/src/modules/provider/provider.controllers.ts	357	POST	/provider/auth/preview
backend/src/modules/provider/provider.controllers.ts	361	POST	/provider/auth/dispatch/:requestId
backend/src/modules/provider/provider.controllers.ts	365	POST	/provider/auth/assign/:requestId/:providerId
backend/src/modules/provider/provider.controllers.ts	369	GET	/provider/auth/attempts/:requestId
backend/src/modules/provider/provider.controllers.ts	373	POST	/provider/auth/expire-stale
backend/src/modules/provider/provider.controllers.ts	378	POST	/provider/auth/seed-unassigned
backend/src/modules/providers/controllers/hospital-enterprise.controller.ts	19	POST	/providers/enterprise/provision-sub-provider
backend/src/modules/providers/controllers/hospital-enterprise.controller.ts	49	GET	/providers/enterprise/branch-staff/:hospitalId/:branchId
backend/src/modules/providers/controllers/hospital-enterprise.controller.ts	70	POST	/providers/enterprise/branch-financials/:hospitalId/:branchId
backend/src/modules/providers/providers.controller.ts	13	POST	/providers/apply
backend/src/modules/providers/providers.controller.ts	20	GET	/providers
backend/src/modules/providers/providers.controller.ts	32	GET	/providers/:id
backend/src/modules/providers/providers.controller.ts	38	GET	/providers/me/profile
backend/src/modules/providers/providers.controller.ts	46	POST	/providers/me/delta
backend/src/modules/providers/providers.controller.ts	52	GET	/providers/admin/deltas/pending
backend/src/modules/providers/providers.controller.ts	58	POST	/providers/admin/deltas/:id/approve
backend/src/modules/providers/providers.controller.ts	64	POST	/providers/admin/deltas/:id/reject
backend/src/modules/providers/providers.controller.ts	72	POST	/providers/admin/create
backend/src/modules/providers/providers.controller.ts	78	GET	/providers/admin/all
backend/src/modules/providers/providers.controller.ts	84	GET	/providers/admin/pending
backend/src/modules/providers/providers.controller.ts	90	POST	/providers/:id/approve
backend/src/modules/providers/providers.controller.ts	96	POST	/providers/:id/reject
backend/src/modules/providers/providers.controller.ts	102	POST	/providers/:id/suspend
backend/src/modules/push/push.module.ts	470	POST	/push/register
backend/src/modules/push/push.module.ts	473	POST	/push/unregister
backend/src/modules/push/push.module.ts	476	GET	/push/devices
backend/src/modules/push/push.module.ts	479	POST	/push/admin/campaign
backend/src/modules/radiology/controllers/radiology-provider.controller.ts	16	GET	/radiology/provider/queue
backend/src/modules/radiology/controllers/radiology-provider.controller.ts	32	POST	/radiology/provider/:id/respond
backend/src/modules/radiology/controllers/radiology-provider.controller.ts	53	POST	/radiology/provider/allocate-machine/:id
backend/src/modules/radiology/controllers/radiology-provider.controller.ts	88	POST	/radiology/provider/finalize-scan/:id
backend/src/modules/radiology/controllers/radiology-provider.controller.ts	118	GET	/radiology/provider/wallet
backend/src/modules/radiology/controllers/radiology-provider.controller.ts	154	GET	/radiology/provider/catalog
backend/src/modules/radiology/controllers/radiology-provider.controller.ts	161	POST	/radiology/provider/catalog/:id
backend/src/modules/radiology/controllers/radiology-provider.controller.ts	172	GET	/radiology/provider/inventory
backend/src/modules/radiology/controllers/radiology-provider.controller.ts	179	POST	/radiology/provider/inventory
backend/src/modules/radiology/controllers/radiology.controller.ts	12	POST	/radiology/bookings/allocate-machine/:id
backend/src/modules/radiology/controllers/radiology.controller.ts	42	POST	/radiology/bookings/finalize-scan/:id
backend/src/modules/radiology/radiology.controller.ts	10	GET	/radiology/services
backend/src/modules/radiology/radiology.controller.ts	32	GET	/radiology/modalities
backend/src/modules/radiology/radiology.controller.ts	35	GET	/radiology/services/:id
backend/src/modules/radiology/radiology.controller.ts	38	POST	/radiology/bookings
backend/src/modules/radiology/radiology.controller.ts	41	GET	/radiology/bookings/mine
backend/src/modules/radiology/radiology.controller.ts	44	GET	/radiology/bookings/:id
backend/src/modules/radiology/radiology.controller.ts	47	POST	/radiology/bookings/:id/cancel
backend/src/modules/radiology/radiology.controller.ts	50	PATCH	/radiology/bookings/:id/state
backend/src/modules/radiology/radiology.controller.ts	55	POST	/radiology/bookings/:id/publish-report
backend/src/modules/radiology/radiology.controller.ts	60	GET	/radiology/reports/mine
backend/src/modules/radiology/radiology.controller.ts	63	POST	/radiology/bookings/:id/documents
backend/src/modules/radiology/radiology.controller.ts	68	PATCH	/radiology/bookings/:id/insurance
backend/src/modules/radiology/radiology.controller.ts	73	GET	/radiology/provider/inbox
backend/src/modules/radiology/radiology.controller.ts	78	POST	/radiology/bookings/:id/assign-technician
backend/src/modules/radiology/radiology.controller.ts	83	POST	/radiology/bookings/:id/upload-report
backend/src/modules/radiology/radiology.controller.ts	89	POST	/radiology/bookings/:id/checkin
backend/src/modules/radiology/radiology.controller.ts	94	POST	/radiology/bookings/:id/start-scan
backend/src/modules/radiology/radiology.controller.ts	100	POST	/radiology/bookings/:id/abort
backend/src/modules/radiology/radiology.controller.ts	106	POST	/radiology/bookings/:id/submit-report-for-review
backend/src/modules/radiology/radiology.controller.ts	111	POST	/radiology/bookings/:id/approve-report
backend/src/modules/radiology/radiology.controller.ts	117	POST	/radiology/bookings/:id/insurance-approval
backend/src/modules/radiology/radiology.controller.ts	123	PATCH	/radiology/bookings/:id/reschedule
backend/src/modules/radiology/radiology.controller.ts	129	GET	/radiology/bookings/:id/tracking
backend/src/modules/radiology/radiology.controller.ts	135	POST	/radiology/catalog/delta-request
backend/src/modules/radiology/radiology.controller.ts	141	POST	/radiology/bookings/:id/confirm-preparation
backend/src/modules/radiology/radiology.controller.ts	146	GET	/radiology/admin/all
backend/src/modules/radiology/radiology.controller.ts	160	POST	/radiology/admin/catalog
backend/src/modules/radiology/radiology.controller.ts	166	PUT	/radiology/admin/catalog/:id
backend/src/modules/radiology/radiology.controller.ts	172	DELETE	/radiology/admin/catalog/:id
backend/src/modules/radiology/radiology.controller.ts	179	PATCH	/radiology/admin/bookings/:id/force-state
backend/src/modules/recruitment/recruitment.module.ts	226	GET	/recruitment/candidate/profile
backend/src/modules/recruitment/recruitment.module.ts	231	POST	/recruitment/candidate/profile
backend/src/modules/recruitment/recruitment.module.ts	236	GET	/recruitment/applications/my
backend/src/modules/recruitment/recruitment.module.ts	242	POST	/recruitment/jobs
backend/src/modules/recruitment/recruitment.module.ts	251	PUT	/recruitment/jobs/:id
backend/src/modules/recruitment/recruitment.module.ts	257	GET	/recruitment/jobs
backend/src/modules/recruitment/recruitment.module.ts	262	GET	/recruitment/jobs/:id
backend/src/modules/recruitment/recruitment.module.ts	267	POST	/recruitment/jobs/:id/apply
backend/src/modules/recruitment/recruitment.module.ts	272	GET	/recruitment/jobs/:id/applications
backend/src/modules/recruitment/recruitment.module.ts	277	PATCH	/recruitment/applications/:id/status
backend/src/modules/returns/returns.controller.ts	11	POST	/pharmacy/returns
backend/src/modules/returns/returns.controller.ts	16	GET	/pharmacy/returns
backend/src/modules/returns/returns.controller.ts	21	GET	/pharmacy/returns/:id
backend/src/modules/returns/returns.controller.ts	26	POST	/pharmacy/returns/:id/decide
backend/src/modules/security/security.module.ts	125	GET	/security/audit/admin
backend/src/modules/security/security.module.ts	138	GET	/security/audit/my-activity
backend/src/modules/security/security.module.ts	147	GET	/security/audit/recent
backend/src/modules/security/security.module.ts	151	GET	/security/audit/critical
backend/src/modules/seo/seo.controller.ts	19	GET	/seo/resolve/:type/:slug
backend/src/modules/seo/seo.controller.ts	28	GET	/seo/meta/:type/:slug
backend/src/modules/seo/seo.controller.ts	35	GET	/seo/build/:type/:id
backend/src/modules/seo/seo.controller.ts	45	GET	/seo/sitemap.xml
backend/src/modules/seo/seo.controller.ts	57	GET	/seo/robots.txt
backend/src/modules/service-catalog/service-catalog.module.ts	191	GET	/service-catalog/mine/:type
backend/src/modules/service-catalog/service-catalog.module.ts	192	POST	/service-catalog/mine/:type
backend/src/modules/service-catalog/service-catalog.module.ts	193	PATCH	/service-catalog/mine/:type/:id
backend/src/modules/service-catalog/service-catalog.module.ts	194	POST	/service-catalog/mine/:type/:id/toggle
backend/src/modules/service-catalog/service-catalog.module.ts	195	DELETE	/service-catalog/mine/:type/:id
backend/src/modules/service-catalog/service-catalog.module.ts	197	GET	/service-catalog/schedule/:entity
backend/src/modules/service-catalog/service-catalog.module.ts	198	PATCH	/service-catalog/schedule/:entity
backend/src/modules/service-catalog/service-catalog.module.ts	201	GET	/service-catalog/admin/:type
backend/src/modules/service-catalog/service-catalog.module.ts	202	POST	/service-catalog/admin/:type/:id/approve
backend/src/modules/slot-locks/slot-locks.module.ts	61	POST	/slot-locks/reserve
backend/src/modules/slot-locks/slot-locks.module.ts	62	POST	/slot-locks/:id/confirm
backend/src/modules/slot-locks/slot-locks.module.ts	63	POST	/slot-locks/:id/release
backend/src/modules/slot-locks/slot-locks.module.ts	64	GET	/slot-locks/mine
backend/src/modules/storage/storage.module.ts	131	POST	/storage/upload
backend/src/modules/storage/storage.module.ts	135	GET	/storage/:id
backend/src/modules/support/support.controller.ts	10	POST	/support/requests
backend/src/modules/support/support.controller.ts	11	GET	/support/requests/mine
backend/src/modules/support/support.controller.ts	12	GET	/support/requests/:id
backend/src/modules/support/support.controller.ts	13	POST	/support/requests/:id/reply
backend/src/modules/support/support.controller.ts	16	GET	/support/admin/requests
backend/src/modules/support/support.controller.ts	17	PATCH	/support/admin/requests/:id
backend/src/modules/support/support.controller.ts	20	GET	/support/tickets
backend/src/modules/support/support.controller.ts	26	GET	/support/faqs
backend/src/modules/support/support.controller.ts	31	POST	/support/feedback
backend/src/modules/support/support.controller.ts	36	GET	/support/settings
backend/src/modules/support/support.controller.ts	37	PATCH	/support/settings
backend/src/modules/system-health/system-health.controller.ts	13	GET	/system-health/liveness
backend/src/modules/system-health/system-health.controller.ts	29	GET	/system-health/readiness
backend/src/modules/timeline/timeline.controller.ts	17	GET	/timeline
backend/src/modules/timeline/timeline.controller.ts	35	GET	/timeline/summary
backend/src/modules/tour/tour.controller.ts	10	GET	/tour/status
backend/src/modules/tour/tour.controller.ts	15	POST	/tour/complete
backend/src/modules/unified-bookings/unified-bookings.controller.ts	8	POST	/unified-bookings/checkout-cart
backend/src/modules/unified-bookings/unified-bookings.module.ts	331	GET	/unified-bookings/mine
backend/src/modules/unified-bookings/unified-bookings.module.ts	332	GET	/unified-bookings/:kind/:id
backend/src/modules/unified-bookings/unified-bookings.module.ts	333	POST	/unified-bookings/:kind/:id/cancel
backend/src/modules/unified-bookings/unified-bookings.module.ts	334	PATCH	/unified-bookings/:kind/:id/reschedule
backend/src/modules/unified-bookings/unified-bookings.module.ts	335	POST	/unified-bookings/match
backend/src/modules/unified-bookings/unified-bookings.module.ts	336	POST	/unified-bookings/nursing-broadcast
backend/src/modules/unified-bookings/unified-bookings.module.ts	337	POST	/unified-bookings/checkout-cart
backend/src/modules/users/user.insurance.controller.ts	12	GET	/user/insurance
backend/src/modules/users/users.addresses.controller.ts	11	GET	/users/me/addresses
backend/src/modules/users/users.addresses.controller.ts	17	POST	/users/me/addresses
backend/src/modules/users/users.addresses.controller.ts	34	PATCH	/users/me/addresses/:addressId
backend/src/modules/users/users.addresses.controller.ts	52	DELETE	/users/me/addresses/:addressId
backend/src/modules/users/users.controller.ts	11	GET	/users/me/profile
backend/src/modules/users/users.controller.ts	16	PATCH	/users/me/profile
backend/src/modules/users/users.controller.ts	21	GET	/users/me/wishlist
backend/src/modules/users/users.controller.ts	26	POST	/users/me/wishlist/:itemId
backend/src/modules/users/users.controller.ts	32	GET	/users/me/notification-settings
backend/src/modules/users/users.controller.ts	37	PATCH	/users/me/notification-settings
backend/src/modules/users/users.controller.ts	42	GET	/users/me/storage
backend/src/modules/users/users.controller.ts	47	GET	/users/me/privacy-settings
backend/src/modules/users/users.controller.ts	52	PATCH	/users/me/privacy-settings
backend/src/modules/users/users.controller.ts	57	GET	/users/me/security-settings
backend/src/modules/users/users.controller.ts	62	PATCH	/users/me/security-settings
backend/src/modules/users/users.controller.ts	67	POST	/users/me/change-password
backend/src/modules/users/users.controller.ts	72	GET	/users/me/sessions
backend/src/modules/users/users.controller.ts	76	GET	/users
backend/src/modules/users/users.controller.ts	82	POST	/users/:id/toggle
backend/src/modules/users/users.controller.ts	88	DELETE	/users/:id
backend/src/modules/users/users.insurance.controller.ts	10	GET	/users/me/insurance
backend/src/modules/users/users.insurance.controller.ts	16	POST	/users/me/insurance
backend/src/modules/wallet/wallet.controller.ts	10	GET	/wallet/balance
backend/src/modules/wallet/wallet.controller.ts	17	GET	/wallet/transactions
backend/src/modules/wallet/wallet.controller.ts	23	GET	/wallet/spending-data
backend/src/modules/wallet/wallet.controller.ts	29	POST	/wallet/topup
backend/src/modules/wallet/wallet.controller.ts	38	POST	/wallet/transfer
backend/src/modules/wallet/wallet.controller.ts	46	GET	/wallet/cards
backend/src/modules/wallet/wallet.controller.ts	53	POST	/wallet/cards
backend/src/modules/wallet/wallet.controller.ts	60	DELETE	/wallet/cards/:id
backend/src/modules/webhooks/webhooks.controller.ts	14	POST	/webhooks/moyasar
backend/src/modules/webhooks/webhooks.controller.ts	24	POST	/webhooks/paytabs
backend/src/modules/webhooks/webhooks.controller.ts	32	POST	/webhooks/sms
backend/src/modules/webhooks/webhooks.controller.ts	40	POST	/webhooks/livekit
backend/src/modules/workflow-engine/workflow-engine.module.ts	511	GET	/workflow/lifecycle
backend/src/modules/workflow-engine/workflow-engine.module.ts	531	GET	/workflow/universal
backend/src/modules/workflow-engine/workflow-engine.module.ts	537	POST	/workflow/match
backend/src/modules/workflow-engine/workflow-engine.module.ts	558	GET	/workflow/debug/state-map
