file	line	method	route
backend/src/modules/unified-bookings/unified-bookings.module.ts	339	POST	/unified-bookings/checkout-cart
backend/src/modules/users/user.insurance.controller.ts	12	GET	/user/insurance
backend/src/modules/users/users.addresses.controller.ts	11	GET	/users/me/addresses
backend/src/modules/users/users.addresses.controller.ts	17	POST	/users/me/addresses
backend/src/modules/users/users.addresses.controller.ts	34	PATCH	/users/me/addresses/:addressId
backend/src/modules/users/users.addresses.controller.ts	52	DELETE	/users/me/addresses/:addressId
backend/src/modules/users/users.controller.ts	11	GET	/users/me/profile
backend/src/modules/users/users.controller.ts	16	PATCH	/users/me/profile
backend/src/modules/users/users.controller.ts	21	GET	/users/me/wishlist
backend/src/modules/users/users.controller.ts	26	POST	/users/me/wishlist/:itemId
backend/src/modules/users/users.controller.ts	32	GET	/users/me/notification-settings
backend/src/modules/users/users.controller.ts	37	PATCH	/users/me/notification-settings
backend/src/modules/users/users.controller.ts	42	GET	/users/me/storage
backend/src/modules/users/users.controller.ts	47	GET	/users/me/privacy-settings
backend/src/modules/users/users.controller.ts	52	PATCH	/users/me/privacy-settings
backend/src/modules/users/users.controller.ts	57	GET	/users/me/security-settings
backend/src/modules/users/users.controller.ts	62	PATCH	/users/me/security-settings
backend/src/modules/users/users.controller.ts	67	POST	/users/me/change-password
backend/src/modules/users/users.controller.ts	72	GET	/users/me/sessions
backend/src/modules/users/users.controller.ts	76	DELETE	/users/me/sessions/:jti
backend/src/modules/users/users.controller.ts	80	GET	/users
backend/src/modules/users/users.controller.ts	86	POST	/users/:id/toggle
backend/src/modules/users/users.controller.ts	92	DELETE	/users/:id
backend/src/modules/users/users.insurance.controller.ts	10	GET	/users/me/insurance
backend/src/modules/users/users.insurance.controller.ts	16	POST	/users/me/insurance
backend/src/modules/wallet/wallet.controller.ts	10	GET	/wallet/balance
backend/src/modules/wallet/wallet.controller.ts	17	GET	/wallet/transactions
backend/src/modules/wallet/wallet.controller.ts	23	GET	/wallet/spending-data
backend/src/modules/wallet/wallet.controller.ts	34	POST	/wallet/topup
backend/src/modules/wallet/wallet.controller.ts	42	POST	/wallet/topup/confirm
backend/src/modules/wallet/wallet.controller.ts	48	GET	/wallet/topup/:id
backend/src/modules/wallet/wallet.controller.ts	53	POST	/wallet/transfer
backend/src/modules/wallet/wallet.controller.ts	61	GET	/wallet/cards
backend/src/modules/wallet/wallet.controller.ts	68	POST	/wallet/cards
backend/src/modules/wallet/wallet.controller.ts	75	DELETE	/wallet/cards/:id
backend/src/modules/webhooks/webhooks.controller.ts	14	POST	/webhooks/moyasar
backend/src/modules/webhooks/webhooks.controller.ts	24	POST	/webhooks/paytabs
backend/src/modules/webhooks/webhooks.controller.ts	34	POST	/webhooks/sms
backend/src/modules/webhooks/webhooks.controller.ts	42	POST	/webhooks/livekit
backend/src/modules/workflow-engine/workflow-engine.module.ts	526	GET	/workflow/lifecycle
backend/src/modules/workflow-engine/workflow-engine.module.ts	546	GET	/workflow/universal
backend/src/modules/workflow-engine/workflow-engine.module.ts	552	POST	/workflow/match
backend/src/modules/workflow-engine/workflow-engine.module.ts	573	GET	/workflow/debug/state-map
